DAY_ID,ROUTE_ID,STORE_NUMBER,DAY_OF_WEEK,HELPER,TOTAL_WEIGHT,CASES,URBANITY,UNLOAD_TIME
17,5,127,3,True,38.06103634742273,8,U,10.542869129720739
20,5,127,6,False,53.16881541562025,11,U,29.060877321814125
22,5,127,1,False,73.58723331299163,15,U,39.374721782696504
26,9,127,5,False,76.34377379009199,16,U,46.03793342946902
29,5,127,1,False,60.985926445231776,13,U,32.38635764815421
30,5,127,2,False,55.14938158335661,12,U,35.34497295085822
31,4,127,3,False,44.714866119354724,9,U,30.735296251584487
38,1,127,3,False,72.28362439520932,15,U,40.24684625827369
40,3,127,5,False,48.32807233586364,10,U,28.84993694603312
41,5,127,6,True,51.76173503287964,11,U,17.374542874286277
50,1,127,1,False,73.93197117329153,15,U,48.81104291418429
52,6,127,3,False,49.473861914488175,10,U,30.634605574744313
53,2,127,4,False,75.91943283186544,16,U,42.609452073832685
54,5,127,5,True,69.38671380310534,14,U,23.32104812207582
55,4,127,6,False,44.22675170679176,9,U,24.938596186541698
58,1,127,2,False,56.00361719223697,12,U,32.592607973413976
61,4,127,5,False,63.94186058338438,13,U,40.42799050744935
62,4,127,6,False,50.67121745845903,11,U,31.544418527443714
63,3,127,0,False,47.3884091065118,10,U,28.15163703390106
64,1,127,1,False,52.70124986566983,11,U,33.92925304877919
65,7,127,2,False,67.81212436554344,14,U,37.61955454795917
66,4,127,3,False,43.0586665857092,9,U,24.059016413424978
68,1,127,5,False,95.35600938880026,20,U,53.711389552047095
69,3,127,6,False,61.85249872090332,13,U,37.1361821619708
78,5,127,1,False,35.17681450403038,8,U,23.18497700993633
79,3,127,2,False,57.93047433898776,12,U,34.6865968338929
85,1,127,1,False,20.786057809142157,5,U,16.20557929963328
87,8,127,3,False,82.65231371906437,17,U,51.79939744612762
93,1,127,2,False,44.55809458088257,9,U,27.87772866896421
94,3,127,3,False,50.146933177525035,11,U,31.965430279612676
99,4,127,1,False,54.5115217806254,11,U,36.715231800408574
100,8,127,2,False,58.453966867973556,12,U,36.67960814292112
101,2,127,3,False,76.18528041377584,16,U,49.78324939418744
102,6,127,4,False,55.55269988421385,12,U,35.65472012084568
103,7,127,5,False,35.0408732188762,8,U,22.578218388247222
105,2,127,0,False,67.57454960059079,14,U,39.82040084304275
107,3,127,2,False,42.33735181785842,9,U,31.254300776759337
108,7,127,3,True,66.09480857855681,14,U,21.781949367037136
110,2,127,5,False,59.58683823948848,12,U,35.716010006110416
111,2,127,6,False,57.633980955515156,12,U,33.2986172453451
113,2,127,1,False,31.62973821827699,7,U,20.70746340796485
115,4,127,3,False,63.1349063356954,13,U,40.208353929501534
118,3,127,6,False,56.37265153531266,12,U,31.507850343740326
123,6,127,4,False,59.66166343698071,12,U,34.24168637840001
130,8,127,4,False,75.75249004464727,16,U,45.58621282676607
131,4,127,5,False,82.66385460321028,17,U,50.32052557589596
132,2,127,6,False,64.5752240159818,13,U,33.20831651837964
134,5,127,1,False,48.52159797346522,10,U,27.99934560639825
137,7,127,4,False,29.898950511965847,6,U,16.646922908728925
138,1,127,5,False,60.05463659655485,13,U,33.940626497794995
141,6,127,1,False,53.955119963463616,11,U,34.370652350650154
143,5,127,3,False,54.21889006780744,11,U,29.93851947067592
145,2,127,5,False,62.47954068105012,13,U,38.550583740871595
146,5,127,6,False,66.47422384088131,14,U,37.22163936505289
150,7,127,3,False,51.73525606886992,11,U,30.656344773729554
151,3,127,4,False,46.48909304776862,10,U,25.675099746707815
152,6,127,5,False,44.48821944599937,9,U,25.91729341175474
153,5,127,6,False,50.589517360819514,11,U,32.32548696089579
154,4,127,0,False,64.10159802338418,13,U,39.527923634723905
156,6,127,2,False,59.09703546834016,12,U,35.272191986426925
158,7,127,4,False,45.0206271945833,10,U,30.01680085027301
159,1,127,5,True,51.42731503479996,11,U,18.101376178479764
160,1,127,6,False,40.0556700086454,9,U,20.758687571823923
161,3,127,0,False,56.343454195099326,12,U,35.53914493358889
163,3,127,2,False,56.1456033348251,12,U,29.98618783478172
165,8,127,4,False,50.942720293008364,11,U,32.70072485188193
169,1,127,1,False,56.45933691433292,12,U,29.20152976508517
170,2,127,2,True,57.63011484038631,12,U,16.521525965841825
172,3,127,4,False,38.42683344541598,8,U,25.567027374130774
173,3,127,5,True,64.75802179886807,13,U,20.55873938275536
174,2,127,6,False,32.31403255547923,7,U,23.78438352976077
180,4,127,5,False,51.68312566923623,11,U,34.3578364565995
1,8,138,1,False,34.219627808853545,7,U,23.82201268024746
2,3,138,2,False,48.61553180062738,10,U,31.993453855021368
4,1,138,4,False,51.43642207206951,11,U,26.906990646889373
9,3,138,2,True,51.281832275369396,11,U,17.823496122914065
10,5,138,3,False,35.255614592771906,8,U,18.774819541461742
11,7,138,4,False,47.00233663202196,10,U,31.57679949106547
12,4,138,5,False,63.924289679728794,13,U,37.27507565861734
16,8,138,2,False,76.8592372383382,16,U,47.55759719687178
17,5,138,3,False,49.43849728607966,10,U,32.29336120140161
20,2,138,6,False,38.62033706879723,8,U,24.635307088970528
23,4,138,2,False,40.0083676594223,9,U,22.15723324348109
26,8,138,5,False,66.37500931562444,14,U,37.105734833837616
27,8,138,6,True,59.77587602705215,12,U,21.563621615987397
28,1,138,0,True,76.70495524242565,16,U,26.385289385513747
30,4,138,2,True,68.03788999366519,14,U,20.88365305725059
32,1,138,4,False,69.64064149059003,14,U,38.444511292122186
33,5,138,5,False,44.88300340796173,9,U,25.98224445052734
35,8,138,0,False,56.38328616516088,12,U,41.084552519478066
37,6,138,2,False,35.528760800088754,8,U,25.96162053395573
38,2,138,3,False,60.08418632103312,13,U,38.66589193823296
41,1,138,6,False,43.320480889196595,9,U,25.647900358076853
44,7,138,2,False,77.75878203347568,16,U,50.52706722739232
45,4,138,3,False,62.08306985574662,13,U,37.33223426895837
54,5,138,5,False,44.12029867250181,9,U,22.2414499790456
55,1,138,6,False,56.44148275657276,12,U,28.420984187424647
56,2,138,0,False,58.3817859450679,12,U,39.85352550551906
57,8,138,1,False,80.34242530973881,17,U,45.30526115619201
58,3,138,2,True,24.60135262169456,5,U,6.69230159477143
59,4,138,3,False,64.36265868130604,13,U,43.48223385581695
63,2,138,0,False,73.9959293604377,15,U,49.33582918624884
64,6,138,1,False,63.743841536401774,13,U,39.51425951246596
65,1,138,2,False,66.86052978846664,14,U,34.05645842070129
66,3,138,3,False,60.25576463895915,13,U,34.044527329524
71,2,138,1,False,43.55930650515745,9,U,26.703725148673563
72,1,138,2,False,46.09720009138436,10,U,33.89219354746024
73,4,138,3,False,80.10817188367201,17,U,49.980035705725406
74,8,138,4,False,47.34426042574535,10,U,26.4065009330737
76,8,138,6,False,34.300011947620334,7,U,24.768406016397844
79,3,138,2,False,58.25718342538494,12,U,35.17261259240456
80,7,138,3,False,64.67605501769897,13,U,34.720893136985566
81,2,138,4,False,80.07132366557012,17,U,48.713974745186285
82,1,138,5,False,44.763537582963416,9,U,32.13004697950133
84,3,138,0,False,46.15131303703677,10,U,25.142477096030916
86,6,138,2,True,32.869264436744444,7,U,10.506263331093443
87,7,138,3,False,44.14903204675946,9,U,24.82028371790715
89,2,138,5,False,64.72896058169947,13,U,38.03857200569268
91,3,138,0,False,54.29487822298317,11,U,32.947024229459956
93,4,138,2,True,48.396271345887634,10,U,16.216355605058148
95,4,138,4,False,71.10082908514467,15,U,42.69627828791616
101,1,138,3,False,47.92856225344709,10,U,27.398200002702104
102,1,138,4,False,52.30596084329847,11,U,34.838810794432554
108,6,138,3,False,62.65968367130942,13,U,30.787712444476455
109,5,138,4,False,58.764116101213595,12,U,33.158617250015965
117,7,138,5,False,56.50365553096349,12,U,32.46174622533819
119,2,138,0,False,48.03194359929214,10,U,27.945153921386744
121,2,138,2,False,74.41861519332798,15,U,45.02556121648309
122,9,138,3,False,40.41794802330533,9,U,26.882426711816787
123,3,138,4,False,78.61532608341882,16,U,45.432386981384816
125,6,138,6,False,34.568390661731115,7,U,20.389759116624013
127,9,138,1,False,67.85107863268546,14,U,37.17846280056051
131,6,138,5,False,58.404803486610476,12,U,37.704731378990715
134,2,138,1,False,60.582034643309534,13,U,35.47847130751305
135,2,138,2,False,68.64789604663511,14,U,36.86900115556555
136,3,138,3,False,61.69314616361947,13,U,37.160768974413585
138,5,138,5,False,62.767080969087374,13,U,35.71886336811737
139,5,138,6,False,60.69842876121866,13,U,35.053980315019416
142,4,138,2,False,53.15421795921778,11,U,36.457127875575
144,4,138,4,False,56.49356807142971,12,U,38.95157926085074
145,1,138,5,False,64.86367487058658,13,U,38.729553260204106
148,2,138,1,False,48.64948710578872,10,U,29.21725307882389
149,1,138,2,False,63.40755409589,13,U,38.17483809587298
151,2,138,4,False,48.46139136961479,10,U,31.07861934527142
153,3,138,6,False,52.98406613853029,11,U,32.33502900901212
154,6,138,0,False,59.06446097601171,12,U,37.04078730706761
156,2,138,2,False,47.30896303233147,10,U,32.388906199822124
161,6,138,0,False,27.89193110726217,6,U,14.190448845558295
163,6,138,2,False,58.72419612193709,12,U,37.136096689275675
164,3,138,3,False,82.30638521785173,17,U,52.67070761606704
168,4,138,0,False,53.5739898277353,11,U,36.79486045304667
170,5,138,2,False,65.5101335799684,14,U,40.13128540769275
171,4,138,3,False,52.963229020674724,11,U,40.37865645355643
172,8,138,4,False,73.66283509166723,15,U,43.37012573931652
178,4,138,3,False,54.76763322728039,11,U,29.418707171101087
179,3,138,4,False,63.54906938365787,13,U,35.12957353364483
180,2,138,5,False,57.34451914470999,12,U,36.57763305950645
1,8,1,1,False,74.5361820556312,15,S,38.04965500571259
2,2,1,2,False,62.61793718717059,13,S,29.524234654145236
8,2,1,1,False,73.67404260386407,15,S,40.676520677591526
9,2,1,2,False,72.64037040868854,15,S,32.87629220821266
13,5,1,6,False,70.60039572157828,15,S,26.591031654932006
15,2,1,1,False,66.70979456466657,14,S,37.493589728653006
16,4,1,2,False,43.765365210930106,9,S,19.44633506858959
19,2,1,5,False,46.74299229452746,10,S,21.630957547581016
20,2,1,6,True,59.380856456082775,12,S,16.682183008106314
21,2,1,0,False,56.37575847080405,12,S,27.570832993401098
24,4,1,3,False,71.59407551630835,15,S,34.70569055559895
25,2,1,4,False,50.77862088783972,11,S,24.816321204983826
27,1,1,6,False,46.39558382022307,10,S,21.616254984503136
30,1,1,2,False,64.44430818885849,13,S,33.65141206145531
31,1,1,3,False,49.96116056259177,10,S,24.1150194058102
32,3,1,4,False,78.17891974476649,16,S,40.29724315967706
34,8,1,6,False,64.68949575312995,13,S,32.067408768543466
39,5,1,4,False,49.4908188703823,10,S,22.715076495921288
44,1,1,2,False,67.67489779785426,14,S,32.01542609790553
45,7,1,3,False,47.79281442134797,10,S,24.275530977873903
48,2,1,6,False,73.2557663279096,15,S,34.226299549390276
49,1,1,0,False,55.1830985291899,12,S,28.610149807055837
52,4,1,3,False,46.33535332367357,10,S,24.288460080151477
60,7,1,4,True,60.33585509665277,13,S,14.573945395927007
62,9,1,6,True,41.94137617814373,9,S,12.631116650776699
64,5,1,1,False,42.19924588080052,9,S,23.280455107297733
65,2,1,2,False,50.096665175015275,11,S,24.381173910501364
68,2,1,5,False,57.071665331015005,12,S,26.04274479587939
71,4,1,1,False,35.6128820760251,8,S,19.417862527919674
72,5,1,2,False,66.35769116724566,14,S,31.50529294579531
75,2,1,5,False,71.4974876995228,15,S,30.937454510888944
76,5,1,6,False,73.8837612992309,15,S,35.59272849268589
77,1,1,0,False,67.47326403766495,14,S,34.45661352216621
78,4,1,1,False,42.76656923874702,9,S,20.12889269723233
79,5,1,2,False,67.93405292263408,14,S,29.918596050720137
81,3,1,4,False,65.36033685642747,14,S,31.443130852978438
82,5,1,5,False,59.67154270207626,12,S,29.8706524779939
83,3,1,6,False,76.68829061894425,16,S,38.93206475795861
88,6,1,4,False,68.84252377652045,14,S,36.878062226348234
89,5,1,5,False,61.8156362805722,13,S,28.617027588417862
97,5,1,6,False,63.07925988520839,13,S,30.589542544411987
99,3,1,1,False,67.9397250809462,14,S,33.431392379255925
100,1,1,2,False,48.63827789786943,10,S,23.99413972352612
103,7,1,5,True,51.79018685109639,11,S,12.288796336683093
105,5,1,0,False,74.83523181365389,15,S,36.10408436031794
107,2,1,2,False,39.59652428583179,8,S,24.19501451368343
110,3,1,5,False,71.40835346052884,15,S,33.20489053046252
112,6,1,0,False,37.920653294661534,8,S,18.944735144124408
113,5,1,1,False,71.82749398316814,15,S,41.82736787288262
114,8,1,2,False,40.81780762317865,9,S,22.730597962784017
115,6,1,3,False,67.45569165507774,14,S,31.575387861444668
117,4,1,5,False,71.58105468463356,15,S,32.459919981467536
118,3,1,6,False,62.955512492485916,13,S,29.736087163610062
121,6,1,2,False,70.79788015241013,15,S,30.786984186869294
124,3,1,5,False,46.6304780296234,10,S,22.33686581660598
125,1,1,6,False,37.718457784097986,8,S,22.098717665651314
126,3,1,0,False,51.78257034206573,11,S,27.763326986445264
127,9,1,1,False,78.98939937835023,16,S,37.33978140891642
130,3,1,4,False,42.915845625209826,9,S,23.25675057788529
131,3,1,5,False,48.44210591305623,10,S,25.853324300869073
137,3,1,4,False,53.98962748719047,11,S,28.213054094901036
138,3,1,5,False,56.11936839774287,12,S,28.755975398239514
141,3,1,1,False,55.0130960103076,12,S,25.66034862261782
142,1,1,2,False,47.198276513142986,10,S,25.183287782270472
143,2,1,3,False,59.072570565629384,12,S,28.250997849767554
144,3,1,4,False,52.76332381673613,11,S,26.166536800000046
145,6,1,5,False,70.26707789827874,15,S,36.10351259023038
147,8,1,0,False,61.33997551056,13,S,33.34488849496883
149,2,1,2,False,35.19826724337027,8,S,17.3261395064743
150,2,1,3,False,76.39229306374716,16,S,37.92411638669573
153,3,1,6,False,29.7095377823401,6,S,14.917284443222108
154,8,1,0,False,61.3619900341913,13,S,25.89789969511355
155,1,1,1,False,56.90003657861374,12,S,31.288999135971245
156,6,1,2,False,31.857115073532416,7,S,17.951897391904375
157,7,1,3,False,54.543603083883994,11,S,25.221514510696704
158,3,1,4,False,46.34218682160963,10,S,24.397169356088853
163,6,1,2,False,30.637640518979005,7,S,18.718367639395392
165,8,1,4,False,41.99205988565646,9,S,19.903285805058108
166,8,1,5,False,41.62718249656723,9,S,21.455327738313304
167,1,1,6,False,73.21092590264885,15,S,36.30656545761936
169,1,1,1,False,59.20187946425401,12,S,26.751491732531093
171,1,1,3,False,56.28326875475918,12,S,26.731576780228444
172,1,1,4,False,79.62479513753655,16,S,39.218916948113865
174,3,1,6,False,42.27705788097727,9,S,22.042807074811563
175,7,1,0,True,69.62361677003653,14,S,18.358800133071824
176,1,1,1,False,81.70247760940036,17,S,42.4534011863089
1,8,171,1,True,77.09800616098607,16,S,21.352284198515775
5,1,171,5,False,75.81288365025694,16,S,37.730907799277276
9,3,171,2,False,66.78053397193665,14,S,30.699303244822975
11,8,171,4,False,53.35820691078115,11,S,28.14182195325175
28,4,171,0,False,55.28087312476283,12,S,25.10843760442485
30,8,171,2,False,49.25624428120409,10,S,22.870022280897725
33,7,171,5,False,45.64909189330998,10,S,22.038089317286527
35,7,171,0,False,70.6110099510854,15,S,33.04685626257816
36,9,171,1,True,62.480567671774345,13,S,17.089241710279634
37,9,171,2,False,60.75521993889944,13,S,31.247204042710795
39,2,171,4,False,65.54990029814147,14,S,29.608219904619315
41,2,171,6,False,59.705885932102944,12,S,30.928562242408134
42,6,171,0,False,43.77212146829396,9,S,22.388924345531706
48,5,171,6,False,48.682539886677574,10,S,21.028466783755135
49,6,171,0,False,83.29804887251565,17,S,45.47817968435035
52,5,171,3,False,46.235422108837994,10,S,23.1080611205273
53,1,171,4,False,49.748266942179576,10,S,23.938314485222378
55,3,171,6,False,51.08761248627438,11,S,24.07246777624362
56,7,171,0,False,41.37726713857758,9,S,19.51200715087129
57,5,171,1,False,46.82691104395015,10,S,24.35925755184577
58,2,171,2,False,52.88996052527483,11,S,24.394690615116094
60,7,171,4,True,57.08547098872132,12,S,15.289200835994887
61,4,171,5,False,61.71285833595333,13,S,28.0224753393663
62,5,171,6,False,48.11468706685371,10,S,27.137518988918764
64,2,171,1,False,35.966448664067656,8,S,19.205154362473742
68,1,171,5,False,76.81429647563644,16,S,35.839318431459944
70,1,171,0,False,53.49516666063608,11,S,21.80435132869677
71,4,171,1,False,43.40965382975681,9,S,19.74529706535315
75,2,171,5,True,70.75766820462465,15,S,17.52324129289233
79,2,171,2,False,63.02430759097873,13,S,29.75563045580095
81,4,171,4,False,66.80521700363005,14,S,36.382074484446335
82,7,171,5,False,66.35208976210521,14,S,33.33851352138054
84,4,171,0,False,50.19896566535053,11,S,24.96122660307473
87,1,171,3,False,43.541855802133185,9,S,23.139375093441934
89,4,171,5,False,68.90371686905249,14,S,36.07910071366362
93,7,171,2,True,55.65795479981735,12,S,15.91157296778008
96,1,171,5,False,49.4200370787595,10,S,26.866800678151474
97,1,171,6,True,66.30556843482368,14,S,17.51455572541375
100,1,171,2,False,47.81866188135604,10,S,25.92114139371863
101,7,171,3,False,36.05736999582086,8,S,12.527004738050355
103,7,171,5,False,65.70893359740218,14,S,34.420940739497276
106,2,171,1,False,44.05157191599416,9,S,22.040220765417516
107,2,171,2,False,61.63924202525279,13,S,29.049717136163796
108,6,171,3,False,57.22615956129904,12,S,29.40278229113415
109,2,171,4,False,47.69221108808009,10,S,25.54036440183592
110,1,171,5,False,35.69737742814077,8,S,24.386527425326946
111,5,171,6,False,79.5985453948917,16,S,39.22562089980655
115,2,171,3,False,77.59350060019818,16,S,36.814302262978956
116,3,171,4,False,36.60585723466917,8,S,19.0283992860188
122,3,171,3,False,48.6523133557249,10,S,25.870284041384995
123,5,171,4,False,76.2885791566049,16,S,31.78460867741113
124,5,171,5,False,43.92345214246854,9,S,23.131796511476693
127,4,171,1,False,53.73715437156339,11,S,28.990753429315426
129,1,171,3,False,51.234762145779214,11,S,25.278231624664382
133,6,171,0,False,44.526938613282,9,S,22.291369231698287
135,4,171,2,False,77.17453298143083,16,S,34.40649522131566
138,6,171,5,False,52.91523387306805,11,S,24.72830288525858
140,4,171,0,False,58.85381216199884,12,S,27.62586238601584
144,1,171,4,False,59.98380503898944,12,S,30.810513053215374
145,2,171,5,False,47.96948461229471,10,S,25.998236130707003
146,3,171,6,True,75.15617486410812,16,S,21.18334675080703
147,6,171,0,False,46.29650170978324,10,S,24.374278392378564
148,1,171,1,False,60.797740462257174,13,S,26.238513834077644
152,7,171,5,False,66.06095257076129,14,S,35.577319316068724
154,7,171,0,False,55.89012742082463,12,S,25.30570814372699
155,3,171,1,False,68.70299949423946,14,S,33.74734711374823
156,3,171,2,False,34.47838952951479,7,S,16.303814048015337
157,1,171,3,False,77.92101293574197,16,S,37.562334078359356
158,5,171,4,True,53.55191166889217,11,S,15.39585504325642
159,4,171,5,False,60.230041152200585,13,S,30.495770249959413
161,4,171,0,False,56.627113903334966,12,S,26.41821969591575
163,6,171,2,False,69.8828397109283,14,S,35.84949167317869
168,1,171,0,False,61.539570097461024,13,S,34.73880096440257
170,7,171,2,False,61.79175395994544,13,S,30.771932039544435
171,1,171,3,False,53.52980341050649,11,S,25.443870070826502
172,3,171,4,False,41.3675603825201,9,S,23.308644918973762
176,1,171,1,False,39.56317193457835,8,S,18.292857592886463
178,5,171,3,False,61.471411511318905,13,S,30.357481545024186
179,6,171,4,False,52.43772844835948,11,S,25.266389118130057
180,4,171,5,False,64.62194269569436,13,S,35.725396210573564
1,8,145,1,False,64.45013601467396,13,U,38.854204929653385
6,1,145,6,False,41.135362519762936,9,U,24.11823473457107
9,8,145,2,False,88.48450134479333,18,U,51.80545567935844
11,5,145,4,False,40.368245989426235,9,U,17.78579502759481
12,2,145,5,False,47.81908766874266,10,U,29.516295522133625
15,5,145,1,False,64.80210666956779,13,U,40.31427000722771
16,3,145,2,True,52.76900729253275,11,U,16.287660751254634
17,4,145,3,False,57.01684259211216,12,U,31.966480786640954
24,4,145,3,False,50.19362703606657,11,U,32.397709179225615
26,2,145,5,False,48.244837717645645,10,U,29.723554211989068
27,7,145,6,False,56.74038581919655,12,U,38.98390103723328
29,4,145,1,False,71.72455085242399,15,U,42.012291916763104
32,9,145,4,False,73.03789056229489,15,U,43.73485382389134
33,2,145,5,False,58.49336830349406,12,U,34.52893943220984
35,2,145,0,False,36.173585442907154,8,U,21.5218111312429
36,1,145,1,False,60.45818138867901,13,U,40.049343672991625
37,7,145,2,False,62.03927136025033,13,U,38.240365750431735
38,5,145,3,False,71.70206013314306,15,U,45.08147838381518
40,5,145,5,False,75.89000339857786,16,U,44.96535235699878
42,2,145,0,False,43.12251693395359,9,U,28.537367515356443
43,8,145,1,False,51.60426410579485,11,U,36.16916105763167
44,4,145,2,False,90.3082722067784,19,U,52.87152226887786
45,2,145,3,False,72.25862807133007,15,U,43.84321834977688
46,5,145,4,True,54.22280047660455,11,U,19.09906838971247
51,1,145,2,False,52.32250739857939,11,U,32.683763880647575
53,8,145,4,False,58.98752497066172,12,U,38.315780822249536
54,5,145,5,False,66.10501562863519,14,U,38.31530869046955
56,4,145,0,False,35.68955475537527,8,U,22.630827878331868
57,6,145,1,False,53.187001340266384,11,U,35.88896643194839
60,5,145,4,False,61.85664111891745,13,U,36.23678912946707
62,6,145,6,False,38.73709016577368,8,U,24.222625569788633
63,3,145,0,False,49.26336303222712,10,U,27.555374427496208
64,5,145,1,False,67.47986166911527,14,U,47.38905758055121
65,6,145,2,False,45.70518214272196,10,U,29.894800420406412
68,9,145,5,False,61.351593184019166,13,U,41.41507280726698
70,7,145,0,False,50.117090800320035,11,U,30.834236369946673
71,3,145,1,False,46.20201482903997,10,U,30.11460018675067
72,6,145,2,False,59.16510508445456,12,U,36.86690556758059
73,4,145,3,False,52.06736302207806,11,U,35.82364857025671
74,1,145,4,False,40.89575520430738,9,U,27.73718443220795
75,1,145,5,False,41.66800978615116,9,U,24.74784802885311
78,3,145,1,False,50.388908306724176,11,U,30.031347193318886
81,2,145,4,False,73.53682570361241,15,U,46.82069457587837
83,2,145,6,True,33.093383390383785,7,U,14.283504566326336
85,5,145,1,False,85.45058775191045,18,U,49.74723749543998
90,1,145,6,False,79.26139551703912,16,U,46.23462556043545
92,6,145,1,False,54.750779624809105,11,U,29.386839659010874
93,3,145,2,False,61.393405903282364,13,U,38.758515544278616
98,1,145,0,True,40.59001292902686,9,U,14.078147810177983
103,8,145,5,False,49.68169838808215,10,U,31.158062936135863
104,1,145,6,False,33.8907975801124,7,U,22.25351943334187
106,5,145,1,False,56.72866619890812,12,U,35.03279812708179
111,1,145,6,False,58.49804653182047,12,U,36.51962736166806
112,2,145,0,False,56.0656148516807,12,U,37.62418294647685
113,7,145,1,False,60.31829736355502,13,U,38.82747824867503
114,1,145,2,False,30.46214508478058,7,U,22.136929424377033
115,3,145,3,False,42.779988454600876,9,U,26.888900762016412
116,5,145,4,False,39.96295534340193,8,U,25.37113606880043
119,7,145,0,False,70.77581087229589,15,U,40.821026629718865
123,2,145,4,False,45.97989756946652,10,U,26.66900456666558
127,7,145,1,False,55.13865259234446,12,U,36.2280510318181
131,6,145,5,False,44.517242460092774,9,U,25.617861626556216
136,1,145,3,False,46.18821923218086,10,U,24.592277341581067
141,4,145,1,False,54.84997164257583,11,U,36.178587911941804
143,7,145,3,False,40.69969034434861,9,U,27.8733642867983
146,1,145,6,True,50.93938238315582,11,U,17.944117013170164
149,3,145,2,False,51.68879213340302,11,U,33.386393706763265
152,1,145,5,True,49.14593010344619,10,U,14.002699781113316
153,7,145,6,False,48.63782305241704,10,U,32.87714101379119
154,2,145,0,False,51.229292225368354,11,U,29.915618981910708
155,5,145,1,False,52.30084509873718,11,U,30.984662057226064
158,2,145,4,False,53.984792237140255,11,U,35.81868646419208
159,1,145,5,False,62.874339815293546,13,U,40.983027522325536
160,4,145,6,False,36.96624424661588,8,U,21.25601906799107
161,5,145,0,False,57.07938388191507,12,U,37.13118332312804
166,8,145,5,False,27.311055646526228,6,U,20.8115295033426
167,5,145,6,False,86.01455510460272,18,U,50.690430756295406
170,5,145,2,False,74.1943646637423,15,U,44.640124070133794
171,1,145,3,True,30.95967491685735,7,U,9.658006578939588
173,6,145,5,False,70.88199793727512,15,U,39.67647977511675
176,3,145,1,False,36.128519014280485,8,U,20.03906000304766
178,3,145,3,False,71.01049552199663,15,U,49.88940418497395
1,8,71,1,False,51.38258842992271,11,S,25.516066901517014
2,2,71,2,True,47.584717081841504,10,S,11.33257766882631
3,4,71,3,False,64.40976832445253,13,S,32.73760823715145
5,1,71,5,False,33.58739785169428,7,S,19.2554274815701
6,4,71,6,False,28.043477032159778,6,S,10.915161242309743
9,2,71,2,False,71.79082094994962,15,S,34.158760089163806
10,3,71,3,False,79.2218897247767,16,S,40.46025603982833
11,1,71,4,False,64.46815614198974,13,S,33.29815159847773
13,4,71,6,False,51.66518714070092,11,S,25.445119188519445
14,2,71,0,False,63.04697845516792,13,S,29.00773423811065
17,8,71,3,False,62.93279358154208,13,S,33.74711766769573
18,3,71,4,True,59.563108817309164,12,S,14.689334566503659
19,5,71,5,False,59.92833035538442,12,S,34.40940563879569
20,3,71,6,False,80.62962294899735,17,S,40.61430559208143
23,3,71,2,False,36.263966513571106,8,S,17.06124602721694
24,2,71,3,False,55.04315092037526,12,S,26.917733237611547
26,5,71,5,False,49.15502866135498,10,S,23.748304957172575
28,5,71,0,False,54.571109592823454,11,S,27.6348922148109
29,2,71,1,False,55.46346642978956,12,S,27.579477592930484
30,6,71,2,False,34.676645385335846,7,S,20.089334753423593
32,4,71,4,False,54.8337989458563,11,S,27.43267833178697
34,5,71,6,False,60.31580368672804,13,S,29.671776801574225
42,3,71,0,False,68.40387946012828,14,S,33.00499178436974
43,3,71,1,False,55.54353835770394,12,S,29.730289586172834
45,3,71,3,False,30.649711330975585,7,S,19.122340703401434
46,5,71,4,False,43.534294805228036,9,S,19.72801692560772
47,5,71,5,False,68.44601263470858,14,S,35.841046492626916
52,3,71,3,False,40.61257129739207,9,S,24.081398053735185
53,5,71,4,False,61.401118183934535,13,S,29.150994757655372
55,5,71,6,False,55.272194141729166,12,S,27.2486811660671
57,1,71,1,False,63.677771622970546,13,S,30.974285092127555
58,8,71,2,False,67.17051006476501,14,S,34.28166185347239
59,1,71,3,True,72.60778479162221,15,S,18.343896812841407
63,4,71,0,False,59.78411057132419,12,S,32.33636570442637
64,2,71,1,False,54.92528847215572,11,S,22.152567556494226
67,2,71,4,False,36.792642336696545,8,S,19.0021464043824
68,1,71,5,False,36.79150359233208,8,S,18.677656050056584
69,5,71,6,False,59.88578322915559,12,S,28.42000887048289
71,8,71,1,False,64.77402748541962,13,S,33.08470624195377
72,3,71,2,False,55.91010547003604,12,S,28.07755220176929
74,3,71,4,False,47.89907822083505,10,S,24.837729926601323
75,3,71,5,False,40.03531210984702,9,S,21.651788234947418
76,4,71,6,False,39.931783335009314,8,S,24.862284166361032
77,7,71,0,False,33.406990652305495,7,S,22.8815546518207
81,6,71,4,False,48.39980596127277,10,S,22.444249822551342
82,3,71,5,False,67.92971544724824,14,S,30.829771142122254
83,5,71,6,False,47.931093328226865,10,S,23.57695818582005
89,1,71,5,False,40.217568159567605,9,S,18.842510156457934
90,1,71,6,False,59.29109655010241,12,S,30.448005057411386
92,7,71,1,False,66.5618731824647,14,S,32.53667546215736
93,5,71,2,False,48.49584785137847,10,S,26.201079744882662
97,5,71,6,True,50.708387991587614,11,S,13.896388668685823
100,7,71,2,False,52.81966110366519,11,S,27.916717646648856
101,7,71,3,False,40.25378493809191,9,S,22.609680754332146
105,4,71,0,False,75.17914066128391,16,S,34.936559327596726
108,9,71,3,False,46.65652634379931,10,S,19.541656853214306
110,8,71,5,True,53.89226412538916,11,S,14.588584979900862
111,4,71,6,False,54.711114827851986,11,S,26.336034742958308
114,2,71,2,False,78.01732122184148,16,S,38.77580459306506
